game_month,game_day,game_week,game_time,game_vs,seat_group,seat_block,seat_col,seat_no,seat_set_no,ticket_price,check_ticket
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,3,6,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,3,7,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,3,8,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,3,9,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,3,10,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,3,11,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,3,12,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,3,13,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,3,14,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,3,15,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,3,16,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,3,17,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,3,18,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,3,19,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,3,20,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,1,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,2,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,3,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,4,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,5,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,6,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,7,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,8,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,9,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,10,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,11,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,12,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,13,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,14,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,15,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,16,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,17,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,18,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,19,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,4,20,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,7,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,8,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,9,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,10,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,11,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,12,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,13,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,14,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,15,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,16,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,17,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,18,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,19,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,20,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,21,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,22,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,23,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,24,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,25,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,5,26,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,1,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,2,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,3,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,4,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,5,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,6,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,7,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,8,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,9,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,10,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,11,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,12,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,13,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,14,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,15,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,16,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,17,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,18,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,19,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,20,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,21,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,22,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,23,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,24,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,25,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,26,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,27,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,6,28,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,1,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,2,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,3,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,4,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,5,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,6,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,7,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,8,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,9,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,10,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,11,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,12,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,13,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,14,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,15,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,16,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,17,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,18,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,19,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,20,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,21,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,22,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,23,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,7,24,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,1,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,2,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,3,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,4,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,5,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,6,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,7,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,8,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,9,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,10,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,11,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,12,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,13,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,14,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,15,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,16,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,17,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,18,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,19,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,20,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,21,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,22,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,23,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,24,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,25,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,26,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,27,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,127,8,28,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,1,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,2,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,3,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,4,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,5,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,6,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,7,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,8,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,9,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,10,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,11,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,12,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,13,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,14,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,15,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,16,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,17,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,18,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,19,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,20,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,1,21,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,1,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,2,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,3,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,4,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,5,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,6,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,7,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,8,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,9,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,10,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,11,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,12,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,13,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,14,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,15,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,16,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,17,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,18,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,19,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,20,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,21,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,2,22,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,1,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,2,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,3,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,4,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,5,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,6,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,7,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,8,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,9,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,10,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,11,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,12,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,13,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,14,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,15,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,16,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,17,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,18,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,19,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,20,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,21,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,3,22,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,1,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,2,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,3,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,4,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,5,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,6,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,7,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,8,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,9,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,10,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,11,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,12,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,13,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,14,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,15,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,16,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,17,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,18,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,19,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,20,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,21,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,4,22,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,5,1,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,5,2,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,5,3,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,5,4,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,5,5,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,5,6,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,5,7,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,5,8,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,5,9,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,5,10,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,5,11,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,5,12,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,5,13,0,13000,0
5,6,±›,18:30,ªÔº∫,1∑Á≥ªæﬂªÛ¥‹ºÆ,132,5,14,0,13000,0
